country,disease,year,week,cases,deaths
Indonesia,Measles,2024,11,1498,19
Indonesia,Yellow Fever,2024,11,1555,141
Indonesia,Dengue,2024,12,152869,86
Indonesia,Cholera,2024,12,138039,2026
Indonesia,Malaria,2024,12,61248,194
Indonesia,Measles,2024,12,1144,9
Indonesia,Yellow Fever,2024,12,1661,144
Indonesia,Dengue,2024,13,150110,74
Indonesia,Cholera,2024,13,85854,1271
Indonesia,Malaria,2024,13,81566,225
Indonesia,Measles,2024,13,1691,13
Indonesia,Yellow Fever,2024,13,1293,101
Indonesia,Dengue,2024,14,146508,73
Indonesia,Cholera,2024,14,111213,1689
Indonesia,Malaria,2024,14,80999,233
Indonesia,Measles,2024,14,1247,8
Indonesia,Yellow Fever,2024,14,1515,125
Indonesia,Dengue,2024,15,100342,45
Indonesia,Cholera,2024,15,110283,1620
Indonesia,Malaria,2024,15,68756,225
Indonesia,Measles,2024,15,1151,7
Indonesia,Yellow Fever,2024,15,1181,88
Indonesia,Dengue,2024,16,86359,45
Indonesia,Cholera,2024,16,101435,1521
Indonesia,Malaria,2024,16,102611,311
Indonesia,Measles,2024,16,1524,11
Indonesia,Yellow Fever,2024,16,1522,116
Indonesia,Dengue,2024,17,127408,71
Indonesia,Cholera,2024,17,120622,1837
Indonesia,Malaria,2024,17,94675,306
Indonesia,Measles,2024,17,1805,22
Indonesia,Yellow Fever,2024,17,1589,127
Indonesia,Dengue,2024,18,75717,30
Indonesia,Cholera,2024,18,88852,1302
Indonesia,Malaria,2024,18,71772,209
Indonesia,Measles,2024,18,1269,13
Indonesia,Yellow Fever,2024,18,1298,102
Indonesia,Dengue,2024,19,97161,53
Indonesia,Cholera,2024,19,85626,1294
Indonesia,Malaria,2024,19,47771,145
Indonesia,Measles,2024,19,1379,14
Indonesia,Yellow Fever,2024,19,1413,112
Indonesia,Dengue,2024,20,68923,41
Indonesia,Cholera,2024,20,1241,21
Indonesia,Malaria,2024,20,55418,163
Indonesia,Measles,2024,20,1130,12
Indonesia,Yellow Fever,2024,20,1546,111
Indonesia,Dengue,2024,21,87028,49
Indonesia,Cholera,2024,21,87181,1300
Indonesia,Malaria,2024,21,71974,219
Indonesia,Measles,2024,21,1834,18
Indonesia,Yellow Fever,2024,21,1402,101
Indonesia,Dengue,2024,22,128598,72
Indonesia,Cholera,2024,22,74344,1126
Indonesia,Malaria,2024,22,67064,203
Indonesia,Measles,2024,22,1229,14
Indonesia,Yellow Fever,2024,22,1753,137
Indonesia,Dengue,2024,23,119719,56
Indonesia,Cholera,2024,23,1272,18
Indonesia,Malaria,2024,23,67905,211
Indonesia,Measles,2024,23,1405,21
Indonesia,Yellow Fever,2024,23,1304,97
Indonesia,Dengue,2024,24,78951,43
Indonesia,Cholera,2024,24,1048,19
Indonesia,Malaria,2024,24,50583,151
Indonesia,Measles,2024,24,1155,11
Indonesia,Yellow Fever,2024,24,1286,102
Indonesia,Dengue,2024,25,1576,1
Indonesia,Cholera,2024,25,1579,27
Indonesia,Malaria,2024,25,1201,2
Indonesia,Measles,2024,25,20220,210
Indonesia,Yellow Fever,2024,25,1663,151
Indonesia,Dengue,2024,26,73662,34
Indonesia,Cholera,2024,26,912,15
Indonesia,Malaria,2024,26,66973,213
Indonesia,Measles,2024,26,849,7
Indonesia,Yellow Fever,2024,26,1239,113
Indonesia,Dengue,2024,27,69344,40
Indonesia,Cholera,2024,27,1748,32
Indonesia,Malaria,2024,27,1402,3
Indonesia,Measles,2024,27,1669,16
Indonesia,Yellow Fever,2024,27,1459,118
Indonesia,Dengue,2024,28,1704,1
Indonesia,Cholera,2024,28,986,14
Indonesia,Malaria,2024,28,35981,110
Indonesia,Measles,2024,28,934,12
Indonesia,Yellow Fever,2024,28,1095,100
Indonesia,Dengue,2024,29,128621,66
Indonesia,Cholera,2024,29,1447,20
Indonesia,Malaria,2024,29,1818,3
Indonesia,Measles,2024,29,1229,9
Indonesia,Yellow Fever,2024,29,916,74
Indonesia,Dengue,2024,30,1964,1
Indonesia,Cholera,2024,30,1353,19
Indonesia,Malaria,2024,30,81753,232
Indonesia,Measles,2024,30,1658,9
Indonesia,Yellow Fever,2024,30,1889,163
Indonesia,Dengue,2024,31,1138,0
Indonesia,Cholera,2024,31,1704,25
Indonesia,Malaria,2024,31,164759,563
Indonesia,Measles,2024,31,669,3
Indonesia,Yellow Fever,2024,31,1274,110
Indonesia,Dengue,2024,32,1597,2
Indonesia,Cholera,2024,32,1303,22
Indonesia,Malaria,2024,32,166350,549
Indonesia,Measles,2024,32,1313,19
Indonesia,Yellow Fever,2024,32,1325,116
Indonesia,Dengue,2024,33,1082,0
Indonesia,Cholera,2024,33,1026,12
Indonesia,Malaria,2024,33,101988,296
Indonesia,Measles,2024,33,1013,14
Indonesia,Yellow Fever,2024,33,1772,143
Indonesia,Dengue,2024,34,1518,0
Indonesia,Cholera,2024,34,1440,20
Indonesia,Malaria,2024,34,1897,2
Indonesia,Measles,2024,34,1657,18
Indonesia,Yellow Fever,2024,34,1451,126
Indonesia,Dengue,2024,35,142570,69
Indonesia,Cholera,2024,35,939,16
Indonesia,Malaria,2024,35,140274,462
Indonesia,Measles,2024,35,1680,9
Indonesia,Yellow Fever,2024,35,1834,138
Indonesia,Dengue,2024,36,1563,1
Indonesia,Cholera,2024,36,1313,26
Indonesia,Malaria,2024,36,120571,351
Indonesia,Measles,2024,36,1489,14
Indonesia,Yellow Fever,2024,36,1441,123
Indonesia,Dengue,2024,37,76572,33
Indonesia,Cholera,2024,37,1287,21
Indonesia,Malaria,2024,37,152751,452
Indonesia,Measles,2024,37,1262,12
Indonesia,Yellow Fever,2024,37,1760,134
Indonesia,Dengue,2024,38,66298,34
Indonesia,Cholera,2024,38,1666,30
Indonesia,Malaria,2024,38,184610,519
Indonesia,Measles,2024,38,1552,18
Indonesia,Yellow Fever,2024,38,1155,89
Indonesia,Dengue,2024,39,1576,3
Indonesia,Cholera,2024,39,1582,18
Indonesia,Malaria,2024,39,191730,571
Indonesia,Measles,2024,39,1771,11
Indonesia,Yellow Fever,2024,39,1592,134
Indonesia,Dengue,2024,40,1791,2
Indonesia,Cholera,2024,40,1532,17
Indonesia,Malaria,2024,40,156224,443
Indonesia,Measles,2024,40,1477,16
Indonesia,Yellow Fever,2024,40,1106,104
Indonesia,Dengue,2024,41,1234,1
Indonesia,Cholera,2024,41,1225,21
Indonesia,Malaria,2024,41,1598,6
Indonesia,Measles,2024,41,985,14
Indonesia,Yellow Fever,2024,41,1343,102
Indonesia,Dengue,2024,42,108397,59
Indonesia,Cholera,2024,42,84531,1308
Indonesia,Malaria,2024,42,99029,293
Indonesia,Measles,2024,42,1305,16
Indonesia,Yellow Fever,2024,42,1406,123
Indonesia,Dengue,2024,43,52901,31
Indonesia,Cholera,2024,43,1241,23
Indonesia,Malaria,2024,43,119679,356
Indonesia,Measles,2024,43,936,6
Indonesia,Yellow Fever,2024,43,1275,95
Indonesia,Dengue,2024,44,79865,37
Indonesia,Cholera,2024,44,84356,1259
Indonesia,Malaria,2024,44,69087,180
Indonesia,Measles,2024,44,1233,15
Indonesia,Yellow Fever,2024,44,1177,102
Indonesia,Dengue,2024,45,82230,50
Indonesia,Cholera,2024,45,99215,1525
Indonesia,Malaria,2024,45,108514,310
Indonesia,Measles,2024,45,1376,17
Indonesia,Yellow Fever,2024,45,1846,142
Indonesia,Dengue,2024,46,86472,46
Indonesia,Cholera,2024,46,110604,1686
Indonesia,Malaria,2024,46,144433,450
Indonesia,Measles,2024,46,1259,13
Indonesia,Yellow Fever,2024,46,1082,82
Indonesia,Dengue,2024,47,150372,55
Indonesia,Cholera,2024,47,135139,2026
Indonesia,Malaria,2024,47,76011,214
Indonesia,Measles,2024,47,1277,14
Indonesia,Yellow Fever,2024,47,1172,93
Indonesia,Dengue,2024,48,117588,69
Indonesia,Cholera,2024,48,124714,1848
Indonesia,Malaria,2024,48,128212,363
Indonesia,Measles,2024,48,1006,13
Indonesia,Yellow Fever,2024,48,1480,104
Indonesia,Dengue,2024,49,135107,57
Indonesia,Cholera,2024,49,135019,2060
Indonesia,Malaria,2024,49,127318,376
Indonesia,Measles,2024,49,1186,9
Indonesia,Yellow Fever,2024,49,1577,125
Indonesia,Dengue,2024,50,103689,52
Indonesia,Cholera,2024,50,125884,1868
Indonesia,Malaria,2024,50,106348,310
Indonesia,Measles,2024,50,1518,17
Indonesia,Yellow Fever,2024,50,1509,112
Indonesia,Dengue,2024,51,159946,73
Indonesia,Cholera,2024,51,130992,1908
Indonesia,Malaria,2024,51,102935,275
Indonesia,Measles,2024,51,1604,13
Indonesia,Yellow Fever,2024,51,2030,159
Indonesia,Dengue,2024,52,145949,73
Indonesia,Cholera,2024,52,158905,2389
Indonesia,Malaria,2024,52,76343,236
Indonesia,Measles,2024,52,1775,18
Indonesia,Yellow Fever,2024,52,1457,105
Indonesia,Dengue,2025,1,104776,51
Indonesia,Cholera,2025,1,123576,1862
Indonesia,Malaria,2025,1,100734,284
Indonesia,Measles,2025,1,1663,20
Indonesia,Yellow Fever,2025,1,1626,129
Indonesia,Dengue,2025,2,124324,60
Indonesia,Cholera,2025,2,102537,1498
Indonesia,Malaria,2025,2,134794,405
Indonesia,Measles,2025,2,947,16
Indonesia,Yellow Fever,2025,2,1300,88
Indonesia,Dengue,2025,3,114127,55
Indonesia,Cholera,2025,3,143072,2170
Indonesia,Malaria,2025,3,142904,450
Indonesia,Measles,2025,3,1351,15
Indonesia,Yellow Fever,2025,3,1365,97
Indonesia,Dengue,2025,4,147676,79
Indonesia,Cholera,2025,4,158863,2406
Indonesia,Malaria,2025,4,131852,412
Indonesia,Measles,2025,4,1305,13
Indonesia,Yellow Fever,2025,4,1531,109
Indonesia,Dengue,2025,5,107023,55
Indonesia,Cholera,2025,5,135328,2094
Indonesia,Malaria,2025,5,119832,376
Indonesia,Measles,2025,5,1669,11
Indonesia,Yellow Fever,2025,5,1464,117
Indonesia,Dengue,2025,6,127756,59
Indonesia,Cholera,2025,6,144108,2235
Indonesia,Malaria,2025,6,94907,301
Indonesia,Measles,2025,6,1285,12
Indonesia,Yellow Fever,2025,6,1028,87
Indonesia,Dengue,2025,7,120748,66
Indonesia,Cholera,2025,7,110586,1650
Indonesia,Malaria,2025,7,91533,262
Indonesia,Measles,2025,7,1493,19
Indonesia,Yellow Fever,2025,7,1402,112
Indonesia,Dengue,2025,8,164538,78
Indonesia,Cholera,2025,8,97351,1445
Indonesia,Malaria,2025,8,108877,307
Indonesia,Measles,2025,8,1601,16
Indonesia,Yellow Fever,2025,8,1923,153
Indonesia,Dengue,2025,9,182515,90
Indonesia,Cholera,2025,9,123820,1864
Indonesia,Malaria,2025,9,137437,410
Indonesia,Measles,2025,9,1688,18
Indonesia,Yellow Fever,2025,9,1553,135
Indonesia,Dengue,2025,10,168896,90
Indonesia,Cholera,2025,10,186972,2683
Indonesia,Malaria,2025,10,70440,231
Indonesia,Measles,2025,10,1203,8
Indonesia,Yellow Fever,2025,10,1429,97
Indonesia,Dengue,2025,11,185613,87
Indonesia,Cholera,2025,11,79111,1206
Indonesia,Malaria,2025,11,107356,341
Indonesia,Measles,2025,11,1441,16
Indonesia,Yellow Fever,2025,11,1478,144
Indonesia,Dengue,2025,12,135998,70
Indonesia,Cholera,2025,12,91841,1330
Indonesia,Malaria,2025,12,119201,355
Indonesia,Measles,2025,12,1205,14
Indonesia,Yellow Fever,2025,12,1341,123
Indonesia,Dengue,2025,13,150345,69
Indonesia,Cholera,2025,13,118101,1765
Indonesia,Malaria,2025,13,97295,338
Indonesia,Measles,2025,13,2027,15
Indonesia,Yellow Fever,2025,13,1375,111
Indonesia,Dengue,2025,14,100884,65
Indonesia,Cholera,2025,14,86404,1230
Indonesia,Malaria,2025,14,80705,217
Indonesia,Measles,2025,14,1455,28
Indonesia,Yellow Fever,2025,14,1105,85
Indonesia,Dengue,2025,15,122346,65
Indonesia,Cholera,2025,15,115257,1767
Indonesia,Malaria,2025,15,62141,178
Indonesia,Measles,2025,15,1183,6
Indonesia,Yellow Fever,2025,15,1666,126
Indonesia,Dengue,2025,16,150486,85
Indonesia,Cholera,2025,16,108209,1650
Indonesia,Malaria,2025,16,51950,157
Indonesia,Measles,2025,16,1642,18
Indonesia,Yellow Fever,2025,16,1083,87
Indonesia,Dengue,2025,17,144862,71
Indonesia,Cholera,2025,17,85553,1252
Indonesia,Malaria,2025,17,89986,248
Indonesia,Measles,2025,17,1728,15
Indonesia,Yellow Fever,2025,17,1094,89
Indonesia,Dengue,2025,18,111192,50
Indonesia,Cholera,2025,18,109150,1647
Indonesia,Malaria,2025,18,54341,172
Indonesia,Measles,2025,18,1440,12
Indonesia,Yellow Fever,2025,18,918,77
Indonesia,Dengue,2025,19,160057,98
Indonesia,Cholera,2025,19,82704,1288
Indonesia,Malaria,2025,19,1649,4
Indonesia,Measles,2025,19,1327,17
Indonesia,Yellow Fever,2025,19,1187,93
Indonesia,Dengue,2025,20,119876,60
Indonesia,Cholera,2025,20,84020,1297
Indonesia,Malaria,2025,20,60517,175
Indonesia,Measles,2025,20,2091,17
Indonesia,Yellow Fever,2025,20,1664,132
Indonesia,Dengue,2025,21,97178,56
Indonesia,Cholera,2025,21,1408,19
Indonesia,Malaria,2025,21,62351,227
Indonesia,Measles,2025,21,840,8
Indonesia,Yellow Fever,2025,21,1502,136
Indonesia,Dengue,2025,22,91797,41
Indonesia,Cholera,2025,22,79916,1199
Indonesia,Malaria,2025,22,41558,146
Indonesia,Measles,2025,22,958,14
Indonesia,Yellow Fever,2025,22,1845,157
Indonesia,Dengue,2025,23,94833,55
Indonesia,Cholera,2025,23,756,15
Indonesia,Malaria,2025,23,63496,201
Indonesia,Measles,2025,23,1675,18
Indonesia,Yellow Fever,2025,23,1105,92
Indonesia,Dengue,2025,24,126891,59
Indonesia,Cholera,2025,24,1348,13
Indonesia,Malaria,2025,24,61941,183
Indonesia,Measles,2025,24,1439,15
Indonesia,Yellow Fever,2025,24,1770,148
Indonesia,Dengue,2025,25,96680,58
Indonesia,Cholera,2025,25,1435,16
Indonesia,Malaria,2025,25,700,2
Indonesia,Measles,2025,25,1256,11
Indonesia,Yellow Fever,2025,25,1694,128
Indonesia,Dengue,2025,26,61475,30
Indonesia,Cholera,2025,26,1855,27
Indonesia,Malaria,2025,26,59584,186
Indonesia,Measles,2025,26,1519,14
Indonesia,Yellow Fever,2025,26,1410,129
Indonesia,Dengue,2025,27,86220,37
Indonesia,Cholera,2025,27,1584,24
Indonesia,Malaria,2025,27,835,3
Indonesia,Measles,2025,27,1115,14
Indonesia,Yellow Fever,2025,27,1592,114
Indonesia,Dengue,2025,28,143605,78
Indonesia,Cholera,2025,28,2021,28
Indonesia,Malaria,2025,28,1476,3
Indonesia,Measles,2025,28,1884,15
Indonesia,Yellow Fever,2025,28,1251,123
Indonesia,Dengue,2025,29,1075,1
Indonesia,Cholera,2025,29,1469,27
Indonesia,Malaria,2025,29,47609,139
Indonesia,Measles,2025,29,1448,9
Indonesia,Yellow Fever,2025,29,1850,158
Indonesia,Dengue,2025,30,1639,1
Indonesia,Cholera,2025,30,1596,23
Indonesia,Malaria,2025,30,175146,535
Indonesia,Measles,2025,30,1238,6
Indonesia,Yellow Fever,2025,30,1069,83
Indonesia,Dengue,2025,31,896,1
Indonesia,Cholera,2025,31,1345,20
Indonesia,Malaria,2025,31,182274,538
Indonesia,Measles,2025,31,1431,13
Indonesia,Yellow Fever,2025,31,1427,112
Indonesia,Dengue,2025,32,1196,1
Indonesia,Cholera,2025,32,1161,17
Indonesia,Malaria,2025,32,1384,5
Indonesia,Measles,2025,32,1052,16
Indonesia,Yellow Fever,2025,32,1239,86
Indonesia,Dengue,2025,33,1419,0
Indonesia,Cholera,2025,33,1210,20
Indonesia,Malaria,2025,33,153802,496
Indonesia,Measles,2025,33,1293,12
Indonesia,Yellow Fever,2025,33,1050,93
Indonesia,Dengue,2025,34,1152,0
Indonesia,Cholera,2025,34,1603,25
Indonesia,Malaria,2025,34,145797,451
Indonesia,Measles,2025,34,1429,8
Indonesia,Yellow Fever,2025,34,1539,114
Indonesia,Dengue,2025,35,1885,0
Indonesia,Cholera,2025,35,1735,21
Indonesia,Malaria,2025,35,1766,4
Indonesia,Measles,2025,35,1085,14
Indonesia,Yellow Fever,2025,35,1447,114
Indonesia,Dengue,2025,36,1210,0
Indonesia,Cholera,2025,36,1206,22
Indonesia,Malaria,2025,36,1151,2
Indonesia,Measles,2025,36,1565,14
Indonesia,Yellow Fever,2025,36,1678,144
Indonesia,Dengue,2025,37,71010,33
Indonesia,Cholera,2025,37,1449,29
Indonesia,Malaria,2025,37,126366,367
Indonesia,Measles,2025,37,1994,19
Indonesia,Yellow Fever,2025,37,1341,114
Indonesia,Dengue,2025,38,105087,54
Indonesia,Cholera,2025,38,711,7
Indonesia,Malaria,2025,38,174633,556
Indonesia,Measles,2025,38,1118,14
Indonesia,Yellow Fever,2025,38,1893,126
Indonesia,Dengue,2025,39,72581,27
Indonesia,Cholera,2025,39,1666,27
Indonesia,Malaria,2025,39,194751,559
Indonesia,Measles,2025,39,1223,10
Indonesia,Yellow Fever,2025,39,992,86
Indonesia,Dengue,2025,40,72443,42
Indonesia,Cholera,2025,40,1691,30
Indonesia,Malaria,2025,40,231676,661
Indonesia,Measles,2025,40,1702,20
Indonesia,Yellow Fever,2025,40,1512,129
Indonesia,Dengue,2025,41,1286,2
Indonesia,Cholera,2025,41,1749,21
Indonesia,Malaria,2025,41,189545,562
Indonesia,Measles,2025,41,1659,18
Indonesia,Yellow Fever,2025,41,1656,135
Indonesia,Dengue,2025,42,90269,42
Indonesia,Cholera,2025,42,1247,25
Indonesia,Malaria,2025,42,62345,178
Indonesia,Measles,2025,42,1326,27
Indonesia,Yellow Fever,2025,42,1680,149
Indonesia,Dengue,2025,43,90611,52
Indonesia,Cholera,2025,43,1237,18
Indonesia,Malaria,2025,43,102334,299
Indonesia,Measles,2025,43,1218,11
Indonesia,Yellow Fever,2025,43,1292,101
Indonesia,Dengue,2025,44,98382,51
Indonesia,Cholera,2025,44,99520,1494
Indonesia,Malaria,2025,44,65341,189
Indonesia,Measles,2025,44,1704,13
Indonesia,Yellow Fever,2025,44,1602,121
Indonesia,Dengue,2025,45,109780,44
Indonesia,Cholera,2025,45,104387,1533
Indonesia,Malaria,2025,45,76821,257
Indonesia,Measles,2025,45,1154,8
Indonesia,Yellow Fever,2025,45,1611,141
Indonesia,Dengue,2025,46,105357,48
Indonesia,Cholera,2025,46,108447,1621
Indonesia,Malaria,2025,46,81611,235
Indonesia,Measles,2025,46,1298,7
Indonesia,Yellow Fever,2025,46,1365,121
Indonesia,Dengue,2025,47,114045,53
Indonesia,Cholera,2025,47,87659,1275
Indonesia,Malaria,2025,47,134873,425
Indonesia,Measles,2025,47,1195,9
Indonesia,Yellow Fever,2025,47,1649,139
Indonesia,Dengue,2025,48,129502,63
Indonesia,Cholera,2025,48,116654,1779
Indonesia,Malaria,2025,48,98016,275
Indonesia,Measles,2025,48,1603,18
Indonesia,Yellow Fever,2025,48,1029,85
Indonesia,Dengue,2025,49,100266,41
Indonesia,Cholera,2025,49,113082,1671
Indonesia,Malaria,2025,49,112501,339
Indonesia,Measles,2025,49,1163,10
Indonesia,Yellow Fever,2025,49,1064,69
Indonesia,Dengue,2025,50,185709,88
Indonesia,Cholera,2025,50,109835,1710
Indonesia,Malaria,2025,50,138319,432
Indonesia,Measles,2025,50,1828,16
Indonesia,Yellow Fever,2025,50,1541,112
Indonesia,Dengue,2025,51,104579,49
Indonesia,Cholera,2025,51,117546,1743
Indonesia,Malaria,2025,51,107157,291
Indonesia,Measles,2025,51,1552,13
Indonesia,Yellow Fever,2025,51,1029,79
Indonesia,Dengue,2025,52,126533,64
Indonesia,Cholera,2025,52,92526,1366
Indonesia,Malaria,2025,52,121559,379
Indonesia,Measles,2025,52,745,9
Indonesia,Yellow Fever,2025,52,1573,116
Pakistan,Dengue,2020,1,1212,1
Pakistan,Cholera,2020,1,824,18
Pakistan,Malaria,2020,1,1021,4
Pakistan,Measles,2020,1,43204,443
Pakistan,Yellow Fever,2020,1,1613,127
Pakistan,Dengue,2020,2,1209,0
Pakistan,Cholera,2020,2,1212,17
Pakistan,Malaria,2020,2,1177,2
Pakistan,Measles,2020,2,33641,340
Pakistan,Yellow Fever,2020,2,1318,98
Pakistan,Dengue,2020,3,1366,0
Pakistan,Cholera,2020,3,764,13
Pakistan,Malaria,2020,3,1083,3
Pakistan,Measles,2020,3,41564,403
Pakistan,Yellow Fever,2020,3,1365,117
Pakistan,Dengue,2020,4,1078,0
Pakistan,Cholera,2020,4,1352,25
Pakistan,Malaria,2020,4,909,1
Pakistan,Measles,2020,4,54419,576
Pakistan,Yellow Fever,2020,4,1134,90
Pakistan,Dengue,2020,5,962,3
Pakistan,Cholera,2020,5,1189,15
Pakistan,Malaria,2020,5,972,3
Pakistan,Measles,2020,5,97716,978
Pakistan,Yellow Fever,2020,5,1237,86
Pakistan,Dengue,2020,6,1010,0
Pakistan,Cholera,2020,6,827,12
Pakistan,Malaria,2020,6,1193,2
Pakistan,Measles,2020,6,94827,964
Pakistan,Yellow Fever,2020,6,1213,94
Pakistan,Dengue,2020,7,838,0
Pakistan,Cholera,2020,7,1438,16
Pakistan,Malaria,2020,7,1025,7
Pakistan,Measles,2020,7,65959,676
Pakistan,Yellow Fever,2020,7,1479,124
Pakistan,Dengue,2020,8,1148,0
Pakistan,Cholera,2020,8,1198,16
Pakistan,Malaria,2020,8,766,2
Pakistan,Measles,2020,8,87102,901
Pakistan,Yellow Fever,2020,8,1130,95
Pakistan,Dengue,2020,9,988,1
Pakistan,Cholera,2020,9,1303,14
Pakistan,Malaria,2020,9,908,3
Pakistan,Measles,2020,9,101307,1039
Pakistan,Yellow Fever,2020,9,988,82
Pakistan,Dengue,2020,10,1339,1
Pakistan,Cholera,2020,10,1274,16
Pakistan,Malaria,2020,10,1585,3
Pakistan,Measles,2020,10,83978,846
Pakistan,Yellow Fever,2020,10,966,83
Pakistan,Dengue,2020,11,1118,1
Pakistan,Cholera,2020,11,1504,22
Pakistan,Malaria,2020,11,1021,4
Pakistan,Measles,2020,11,790,8
Pakistan,Yellow Fever,2020,11,1205,107
Pakistan,Dengue,2020,12,942,0
Pakistan,Cholera,2020,12,922,13
Pakistan,Malaria,2020,12,1436,1
Pakistan,Measles,2020,12,870,13
Pakistan,Yellow Fever,2020,12,1622,117
Pakistan,Dengue,2020,13,1216,1
Pakistan,Cholera,2020,13,1025,12
Pakistan,Malaria,2020,13,999,1
Pakistan,Measles,2020,13,1207,13
Pakistan,Yellow Fever,2020,13,1304,130
Pakistan,Dengue,2020,14,955,0
Pakistan,Cholera,2020,14,899,12
Pakistan,Malaria,2020,14,860,6
Pakistan,Measles,2020,14,1208,20
Pakistan,Yellow Fever,2020,14,1346,104
Pakistan,Dengue,2020,15,1017,0
Pakistan,Cholera,2020,15,1059,11
Pakistan,Malaria,2020,15,1120,3
Pakistan,Measles,2020,15,1146,12
Pakistan,Yellow Fever,2020,15,965,81
Pakistan,Dengue,2020,16,773,0
Pakistan,Cholera,2020,16,1070,17
Pakistan,Malaria,2020,16,996,5
Pakistan,Measles,2020,16,847,8
Pakistan,Yellow Fever,2020,16,881,71
Pakistan,Dengue,2020,17,1137,1
Pakistan,Cholera,2020,17,625,10
Pakistan,Malaria,2020,17,906,4
Pakistan,Measles,2020,17,1288,14
Pakistan,Yellow Fever,2020,17,1399,136
Pakistan,Dengue,2020,18,1267,0
Pakistan,Cholera,2020,18,1199,16
Pakistan,Malaria,2020,18,1090,3
Pakistan,Measles,2020,18,992,3
Pakistan,Yellow Fever,2020,18,1136,67
Pakistan,Dengue,2020,19,1365,0
Pakistan,Cholera,2020,19,1146,19
Pakistan,Malaria,2020,19,872,3
Pakistan,Measles,2020,19,1414,13
Pakistan,Yellow Fever,2020,19,999,78
Pakistan,Dengue,2020,20,1255,0
Pakistan,Cholera,2020,20,981,15
Pakistan,Malaria,2020,20,1353,2
Pakistan,Measles,2020,20,1192,13
Pakistan,Yellow Fever,2020,20,954,66
Pakistan,Dengue,2020,21,1156,2
Pakistan,Cholera,2020,21,924,12
Pakistan,Malaria,2020,21,1080,2
Pakistan,Measles,2020,21,738,7
Pakistan,Yellow Fever,2020,21,1176,89
Pakistan,Dengue,2020,22,1014,0
Pakistan,Cholera,2020,22,1174,17
Pakistan,Malaria,2020,22,1636,4
Pakistan,Measles,2020,22,1077,8
Pakistan,Yellow Fever,2020,22,1136,104
Pakistan,Dengue,2020,23,104286,48
Pakistan,Cholera,2020,23,1161,18
Pakistan,Malaria,2020,23,1871,2
Pakistan,Measles,2020,23,1308,13
Pakistan,Yellow Fever,2020,23,919,87
Pakistan,Dengue,2020,24,132005,77
Pakistan,Cholera,2020,24,1030,19
Pakistan,Malaria,2020,24,1378,5
Pakistan,Measles,2020,24,1080,8
Pakistan,Yellow Fever,2020,24,1151,75
Pakistan,Dengue,2020,25,161502,77
Pakistan,Cholera,2020,25,147950,2183
Pakistan,Malaria,2020,25,1276,2
Pakistan,Measles,2020,25,1116,15
Pakistan,Yellow Fever,2020,25,1014,103
Pakistan,Dengue,2020,26,166253,60
Pakistan,Cholera,2020,26,130686,1939
Pakistan,Malaria,2020,26,1109,3
Pakistan,Measles,2020,26,1507,14
Pakistan,Yellow Fever,2020,26,1158,100
Pakistan,Dengue,2020,27,202576,111
Pakistan,Cholera,2020,27,153481,2271
Pakistan,Malaria,2020,27,39722,110
Pakistan,Measles,2020,27,1501,14
Pakistan,Yellow Fever,2020,27,1012,93
Pakistan,Dengue,2020,28,288684,149
Pakistan,Cholera,2020,28,196864,2990
Pakistan,Malaria,2020,28,57389,185
Pakistan,Measles,2020,28,1277,10
Pakistan,Yellow Fever,2020,28,1159,79
Pakistan,Dengue,2020,29,181536,92
Pakistan,Cholera,2020,29,187425,2751
Pakistan,Malaria,2020,29,90822,270
Pakistan,Measles,2020,29,1089,10
Pakistan,Yellow Fever,2020,29,1110,74
Pakistan,Dengue,2020,30,273477,128
Pakistan,Cholera,2020,30,149751,2244
Pakistan,Malaria,2020,30,130365,392
Pakistan,Measles,2020,30,774,10
Pakistan,Yellow Fever,2020,30,1045,89
Pakistan,Dengue,2020,31,215342,104
Pakistan,Cholera,2020,31,200487,3006
Pakistan,Malaria,2020,31,148075,471
Pakistan,Measles,2020,31,1232,11
Pakistan,Yellow Fever,2020,31,1007,83
Pakistan,Dengue,2020,32,169374,85
Pakistan,Cholera,2020,32,102192,1495
Pakistan,Malaria,2020,32,148614,448
Pakistan,Measles,2020,32,1039,15
Pakistan,Yellow Fever,2020,32,1197,93
Pakistan,Dengue,2020,33,218237,97
Pakistan,Cholera,2020,33,76283,1135
Pakistan,Malaria,2020,33,168755,544
Pakistan,Measles,2020,33,1420,16
Pakistan,Yellow Fever,2020,33,1496,109
Pakistan,Dengue,2020,34,251067,127
Pakistan,Cholera,2020,34,88323,1260
Pakistan,Malaria,2020,34,169907,509
Pakistan,Measles,2020,34,1355,11
Pakistan,Yellow Fever,2020,34,1129,79
Pakistan,Dengue,2020,35,193978,89
Pakistan,Cholera,2020,35,84347,1314
Pakistan,Malaria,2020,35,161365,515
Pakistan,Measles,2020,35,1301,13
Pakistan,Yellow Fever,2020,35,1405,89
Pakistan,Dengue,2020,36,71695,35
Pakistan,Cholera,2020,36,997,14
Pakistan,Malaria,2020,36,194999,600
Pakistan,Measles,2020,36,968,10
Pakistan,Yellow Fever,2020,36,906,79
Pakistan,Dengue,2020,37,145107,59
Pakistan,Cholera,2020,37,1332,24
Pakistan,Malaria,2020,37,225808,630
Pakistan,Measles,2020,37,1313,10
Pakistan,Yellow Fever,2020,37,1101,89
Pakistan,Dengue,2020,38,867,0
